ID,Product_Type,Category,Local_Status,Printify_Product_ID,eBay_Item_ID,eBay_Item_URL,eBay_Title,eBay_Price,Latest_eBay_Views_30_Days,Latest_eBay_General_Status,Latest_eBay_Priority_Status,Etsy_Planned,Etsy_Title,Etsy_Launch_Status,Production_Path,Cover_Path,Gallery_Ready,Image_Note_Ready,Action_Bucket
Acrylic-Grimdark-0010,Acrylic,Grimdark,Printify_Published_Mockups8,69f83c14ffbc831dea082fa3,406903756190,https://www.ebay.com/itm/406903756190,Gothic Wraith Warden Cursed Beacon 5x7 Acrylic Block Dark Fantasy Decor Shelf,$89.99,,,,True,"Wraith Warden Cursed Beacon Fantasy Decor Shelf Dark Academia Acrylic Block, Jade Desk Decor, Collector Shelf Gift",Draft_Prepared_Not_Published,C:\AIprojects\openclaw_difi\Output\Acrylic\Photo-Block\MASTER_Acrylic-Grimdark-0010_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Acrylic\Photo-Block\MASTER_Acrylic-Grimdark-0010_Ready_for_Steaming\Cover_Mockup.png,True,True,Etsy_Draft_Prepared
Poster-Academia-0005,Poster,Academia,Printify_Published_Mockups4,69f847b45da263f75f04cdbd,406903038850,https://www.ebay.com/itm/406903038850,Arcane Archway of Forbidden Chronicles Dark Academia 12x18 Poster Study Room,$34.99,,,,True,"Arcane Archway of Forbidden Chronicles Study Room Dark Academia Wall Art Print, Zen Study Poster, Wabi Sabi Room Decor",Draft_Prepared_Not_Published,C:\AIprojects\openclaw_difi\Output\Poster\Premium-Matte-Vertical\MASTER_Poster-Academia-0005_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Poster\Premium-Matte-Vertical\MASTER_Poster-Academia-0005_Ready_for_Steaming\Cover_Mockup.png,True,True,Etsy_Draft_Prepared
Poster-Academia-0006,Poster,Academia,Printify_Published_Mockups5,69f84864feed9979d10cd5ba,406903042690,https://www.ebay.com/itm/406903042690,Dark Academia Ethereal Torii Poster 12x18 Study Room Decor Scholarly Ascension,$34.99,,,,True,"Ethereal Torii Study Room Decor Scholarly Ascension Dark Academia Wall Art Print, Zen Study Poster, Wabi Sabi Room Decor",Draft_Prepared_Not_Published,C:\AIprojects\openclaw_difi\Output\Poster\Premium-Matte-Vertical\MASTER_Poster-Academia-0006_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Poster\Premium-Matte-Vertical\MASTER_Poster-Academia-0006_Ready_for_Steaming\Cover_Mockup.png,True,True,Etsy_Draft_Prepared
Poster-Academia-0008,Poster,Academia,Printify_Published_Mockups4,69f84b3d5da263f75f04d1f7,406903046097,https://www.ebay.com/itm/406903046097,Dark Academia Mystic Threshold Infinite Knowledge Poster 12x18 Study Decor Wall,$34.99,,,,True,"Mystic Threshold Infinite Knowledge Study Decor Wall Dark Academia Wall Art Print, Zen Study Poster, Wabi Sabi Room Decor",Draft_Prepared_Not_Published,C:\AIprojects\openclaw_difi\Output\Poster\Premium-Matte-Vertical\MASTER_Poster-Academia-0008_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Poster\Premium-Matte-Vertical\MASTER_Poster-Academia-0008_Ready_for_Steaming\Cover_Mockup.png,True,True,Etsy_Draft_Prepared
Poster-Academia-0009,Poster,Academia,Printify_Published_Mockups4,69f8547125819cdf3d05522b,406903209258,https://www.ebay.com/itm/406903209258,Dark Academia Sanctum Gate of Preserved Wisdom 12x18 Poster Study Decor Wall,$34.99,,,,True,"Sanctum Gate of Preserved Wisdom Study Decor Dark Academia Wall Art Print, Zen Study Poster, Wabi Sabi Room Decor",Draft_Prepared_Not_Published,C:\AIprojects\openclaw_difi\Output\Poster\Premium-Matte-Vertical\MASTER_Poster-Academia-0009_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Poster\Premium-Matte-Vertical\MASTER_Poster-Academia-0009_Ready_for_Steaming\Cover_Mockup.png,True,True,Etsy_Draft_Prepared
Poster-Academia-0010,Poster,Academia,Printify_Published_Mockups4,69f854ed09f3b7302401ed2e,406903249496,https://www.ebay.com/itm/406903249496,Dark Academia Hermetic Portal of Ancient Codices 12x18 Poster Study Decor Wall,$34.99,,,,True,"Hermetic Portal of Ancient Codices Study Decor Dark Academia Wall Art Print, Zen Study Poster, Wabi Sabi Room Decor",Draft_Prepared_Not_Published,C:\AIprojects\openclaw_difi\Output\Poster\Premium-Matte-Vertical\MASTER_Poster-Academia-0010_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Poster\Premium-Matte-Vertical\MASTER_Poster-Academia-0010_Ready_for_Steaming\Cover_Mockup.png,True,True,Etsy_Draft_Prepared
Poster-Academia-0011,Poster,Academia,Printify_Published_Mockups4,69f850b425819cdf3d054e10,406903250376,https://www.ebay.com/itm/406903250376,Dark Academia Celestial Archway Poster 12x18 Study Room Decor Timeless Tomes,$34.99,,,,True,"Celestial Archway Study Room Decor Timeless Tomes Dark Academia Wall Art Print, Zen Study Poster, Wabi Sabi Room Decor",Draft_Prepared_Not_Published,C:\AIprojects\openclaw_difi\Output\Poster\Premium-Matte-Vertical\MASTER_Poster-Academia-0011_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Poster\Premium-Matte-Vertical\MASTER_Poster-Academia-0011_Ready_for_Steaming\Cover_Mockup.png,True,True,Etsy_Draft_Prepared
Poster-Academia-0013,Poster,Academia,Printify_Published_Mockups8,69f855abffbc831dea0847c8,406903251282,https://www.ebay.com/itm/406903251282,Dark Academia Alchemist Threshold Transmuted Knowledge 12x18 Poster Study Decor,$34.99,,,,True,"Alchemist Threshold Transmuted Knowledge Study Decor Dark Academia Wall Art Print, Zen Study Poster, Wabi Sabi Room Decor",Draft_Prepared_Not_Published,C:\AIprojects\openclaw_difi\Output\Poster\Premium-Matte-Vertical\MASTER_Poster-Academia-0013_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Poster\Premium-Matte-Vertical\MASTER_Poster-Academia-0013_Ready_for_Steaming\Cover_Mockup.png,True,True,Etsy_Draft_Prepared
Poster-Academia-0014,Poster,Academia,Printify_Published_Mockups4,69f8530b5da263f75f04d837,406903252244,https://www.ebay.com/itm/406903252244,Dark Academia Oracle Portal Prophetic Scriptures 12x18 Poster Study Decor Wall,$34.99,,,,True,"Oracle Portal Prophetic Scriptures Study Decor Wall Dark Academia Wall Art Print, Zen Study Poster, Wabi Sabi Room Decor",Draft_Prepared_Not_Published,C:\AIprojects\openclaw_difi\Output\Poster\Premium-Matte-Vertical\MASTER_Poster-Academia-0014_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Poster\Premium-Matte-Vertical\MASTER_Poster-Academia-0014_Ready_for_Steaming\Cover_Mockup.png,True,True,Etsy_Draft_Prepared
Acrylic-Grimdark-0011,Acrylic,Grimdark,Printify_Published_Mockups8,69f863f9f9374ed4f105c588,406903760725,https://www.ebay.com/itm/406903760725,Grimdark Deathspeaker Oracle Lamp 5x7 Acrylic Gothic Collectible Art Shelf Gift,$89.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Acrylic\Photo-Block\MASTER_Acrylic-Grimdark-0011_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Acrylic\Photo-Block\MASTER_Acrylic-Grimdark-0011_Ready_for_Steaming\Cover_Mockup.png,True,True,Hold
Acrylic-Grimdark-0012,Acrylic,Grimdark,Printify_UI_Mockups4,69f8647ff9374ed4f105c605,,,Gothic Grimdark Phantom Lord Caged Soul 5x7 Acrylic Premium Collectible Decor,$89.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Acrylic\Photo-Block\MASTER_Acrylic-Grimdark-0012_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Acrylic\Photo-Block\MASTER_Acrylic-Grimdark-0012_Ready_for_Steaming\Cover_Mockup.png,True,True,Stable_Draft_Publish_When_Scheduled
Acrylic-Grimdark-0013,Acrylic,Grimdark,Printify_UI_Mockups4,69f865a55da263f75f04e768,,,Gothic Gravekeeper Lantern Grimdark Art 5x7 Acrylic Block Dark Fantasy Decor,$89.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Acrylic\Photo-Block\MASTER_Acrylic-Grimdark-0013_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Acrylic\Photo-Block\MASTER_Acrylic-Grimdark-0013_Ready_for_Steaming\Cover_Mockup.png,True,True,Stable_Draft_Publish_When_Scheduled
Acrylic-Grimdark-0014,Acrylic,Grimdark,Printify_UI_Mockups4,69f8669583a8608fd80f0fdb,,,Soulbound Harbinger Torch Grimdark Gothic Lantern 5x7 Acrylic Print Dark Decor,$89.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Acrylic\Photo-Block\MASTER_Acrylic-Grimdark-0014_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Acrylic\Photo-Block\MASTER_Acrylic-Grimdark-0014_Ready_for_Steaming\Cover_Mockup.png,True,True,Stable_Draft_Publish_When_Scheduled
Acrylic-Grimdark-0015,Acrylic,Grimdark,Printify_UI_Mockups4,69f867cc2592a8ad8e0f076e,,,Cursed Monk Penance Light Grimdark Gothic Artifact 5x7 Acrylic Collectible Gift,$89.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Acrylic\Photo-Block\MASTER_Acrylic-Grimdark-0015_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Acrylic\Photo-Block\MASTER_Acrylic-Grimdark-0015_Ready_for_Steaming\Cover_Mockup.png,True,True,Stable_Draft_Publish_When_Scheduled
Acrylic-Grimdark-0016,Acrylic,Grimdark,Printify_UI_Mockups4,69f86a3d25819cdf3d0563b6,,,Gothic Grimdark Shadowpriest Ritual Vessel 5x7 Acrylic Decor Indigo Flame Shelf,$89.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Acrylic\Photo-Block\MASTER_Acrylic-Grimdark-0016_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Acrylic\Photo-Block\MASTER_Acrylic-Grimdark-0016_Ready_for_Steaming\Cover_Mockup.png,True,True,Stable_Draft_Publish_When_Scheduled
Acrylic-Grimdark-0017,Acrylic,Grimdark,Printify_UI_Mockups4,69f86b8e83a8608fd80f1341,,,Grimdark Aesthetic Dreadlord Beacon Lantern 5x7 Acrylic Block Dark Decor Shelf,$89.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Acrylic\Photo-Block\MASTER_Acrylic-Grimdark-0017_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Acrylic\Photo-Block\MASTER_Acrylic-Grimdark-0017_Ready_for_Steaming\Cover_Mockup.png,True,True,Stable_Draft_Publish_When_Scheduled
Acrylic-Grimdark-0018,Acrylic,Grimdark,Printify_UI_Mockups4,69f86d3709f3b730240200b7,,,Sepulcher Guardian's Flame Grimdark Gothic Lantern 5x7 Acrylic Art Dark Shelf,$89.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Acrylic\Photo-Block\MASTER_Acrylic-Grimdark-0018_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Acrylic\Photo-Block\MASTER_Acrylic-Grimdark-0018_Ready_for_Steaming\Cover_Mockup.png,True,True,Stable_Draft_Publish_When_Scheduled
Acrylic-Grimdark-0019,Acrylic,Grimdark,Printify_UI_Mockups4,69f86f6c2810b52a940a4161,,,Abyssal Watcher Eternal Eye Grimdark Gothic Acrylic 5x7 Spirit Beacon Artifact,$89.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Acrylic\Photo-Block\MASTER_Acrylic-Grimdark-0019_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Acrylic\Photo-Block\MASTER_Acrylic-Grimdark-0019_Ready_for_Steaming\Cover_Mockup.png,True,True,Stable_Draft_Publish_When_Scheduled
Acrylic-Grimdark-0021,Acrylic,Grimdark,Printify_UI_Mockups4,69f8807a011b67ecf80761ae,,,Emerald Despair Lantern Grimdark Gothic Ironwork 5x7 Acrylic Block Dark Fantasy,$89.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Acrylic\Photo-Block\MASTER_Acrylic-Grimdark-0021_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Acrylic\Photo-Block\MASTER_Acrylic-Grimdark-0021_Ready_for_Steaming\Cover_Mockup.png,True,True,Stable_Draft_Publish_When_Scheduled
Acrylic-Grimdark-0022,Acrylic,Grimdark,Printify_UI_Mockups4,69f8818abe136844f0003e48,,,Violet Torment Lantern 5x7 Acrylic Grimdark Gothic Decor for Dark Fantasy Study,$89.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Acrylic\Photo-Block\MASTER_Acrylic-Grimdark-0022_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Acrylic\Photo-Block\MASTER_Acrylic-Grimdark-0022_Ready_for_Steaming\Cover_Mockup.png,True,True,Stable_Draft_Publish_When_Scheduled
Acrylic-Grimdark-0023,Acrylic,Grimdark,Printify_UI_Mockups8,69f882a1be136844f0003eed,,,Azure Suffering Lantern 5x7 Acrylic Grimdark Gothic Wall Art Decor Shelf Study,$89.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Acrylic\Photo-Block\MASTER_Acrylic-Grimdark-0023_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Acrylic\Photo-Block\MASTER_Acrylic-Grimdark-0023_Ready_for_Steaming\Cover_Mockup.png,True,True,Stable_Draft_Publish_When_Scheduled
Acrylic-Grimdark-0024,Acrylic,Grimdark,Printify_UI_Mockups8,69f8836c5da263f75f04fad5,,,Grimdark Obsidian Wrath Lantern 5x7 Acrylic Block Dark Fantasy Desk Art Shelf,$89.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Acrylic\Photo-Block\MASTER_Acrylic-Grimdark-0024_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Acrylic\Photo-Block\MASTER_Acrylic-Grimdark-0024_Ready_for_Steaming\Cover_Mockup.png,True,True,Stable_Draft_Publish_When_Scheduled
Acrylic-Grimdark-0025,Acrylic,Grimdark,Printify_UI_Mockups8,69f883f3be136844f0003ff9,,,Amber Anguish Lantern Grimdark Aesthetic 5x7 Acrylic Art Decor Shelf Study Gift,$89.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Acrylic\Photo-Block\MASTER_Acrylic-Grimdark-0025_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Acrylic\Photo-Block\MASTER_Acrylic-Grimdark-0025_Ready_for_Steaming\Cover_Mockup.png,True,True,Stable_Draft_Publish_When_Scheduled
Acrylic-Grimdark-0026,Acrylic,Grimdark,Printify_UI_Mockups4,69f88472ffbc831dea086941,,,Frost Agony Lantern Grimdark Ice Spirit 5x7 Acrylic Art Gothic Decor Shelf Gift,$89.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Acrylic\Photo-Block\MASTER_Acrylic-Grimdark-0026_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Acrylic\Photo-Block\MASTER_Acrylic-Grimdark-0026_Ready_for_Steaming\Cover_Mockup.png,True,True,Stable_Draft_Publish_When_Scheduled
Acrylic-Grimdark-0027,Acrylic,Grimdark,Printify_UI_Mockups4,69f884ed83a8608fd80f239c,,,Magenta Malice Lantern Grimdark Mentor-Grade 5x7 Acrylic Decor Dark Fantasy,$89.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Acrylic\Photo-Block\MASTER_Acrylic-Grimdark-0027_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Acrylic\Photo-Block\MASTER_Acrylic-Grimdark-0027_Ready_for_Steaming\Cover_Mockup.png,True,True,Stable_Draft_Publish_When_Scheduled
Acrylic-Grimdark-0028,Acrylic,Grimdark,Printify_UI_Mockups8,69f88562be136844f00040a3,,,Gothic Obsidian Shrine Soul Lantern 5x7 Acrylic Grimdark Artifact Display Shelf,$89.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Acrylic\Photo-Block\MASTER_Acrylic-Grimdark-0028_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Acrylic\Photo-Block\MASTER_Acrylic-Grimdark-0028_Ready_for_Steaming\Cover_Mockup.png,True,True,Stable_Draft_Publish_When_Scheduled
Acrylic-Grimdark-0030,Acrylic,Grimdark,Printify_UI_Mockups4,69f886005da263f75f04fc9d,,,Spectral Temple Soul Lantern Grimdark Mentor-Grade 5x7 Acrylic Art Collectible,$89.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Acrylic\Photo-Block\MASTER_Acrylic-Grimdark-0030_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Acrylic\Photo-Block\MASTER_Acrylic-Grimdark-0030_Ready_for_Steaming\Cover_Mockup.png,True,True,Stable_Draft_Publish_When_Scheduled
Acrylic-Grimdark-0031,Acrylic,Grimdark,Printify_UI_Mockups4,69f88ee825819cdf3d057c87,,,Midnight Sanctuary Soul Lantern Grimdark 5x7 Acrylic Collectible Display Shelf,$89.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Acrylic\Photo-Block\MASTER_Acrylic-Grimdark-0031_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Acrylic\Photo-Block\MASTER_Acrylic-Grimdark-0031_Ready_for_Steaming\Cover_Mockup.png,True,True,Stable_Draft_Publish_When_Scheduled
Acrylic-Grimdark-0032,Acrylic,Grimdark,Printify_UI_Mockups4,69f88fd4feed9979d10d0ce7,,,Grimdark Amber Monastery Soul Lantern 5x7 Acrylic Art Gothic Decor Golden Flame,$89.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Acrylic\Photo-Block\MASTER_Acrylic-Grimdark-0032_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Acrylic\Photo-Block\MASTER_Acrylic-Grimdark-0032_Ready_for_Steaming\Cover_Mockup.png,True,True,Stable_Draft_Publish_When_Scheduled
Acrylic-Grimdark-0033,Acrylic,Grimdark,Printify_UI_Mockups4,69f8904bc1f268dee601c34f,,,Grimdark Ethereal Archway Soul Lantern 5x7 Acrylic Display Gothic Artifact Gift,$89.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Acrylic\Photo-Block\MASTER_Acrylic-Grimdark-0033_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Acrylic\Photo-Block\MASTER_Acrylic-Grimdark-0033_Ready_for_Steaming\Cover_Mockup.png,True,True,Stable_Draft_Publish_When_Scheduled
Acrylic-Grimdark-0034,Acrylic,Grimdark,Printify_UI_Mockups4,69f890b8c1f268dee601c394,,,Emerald Sanctum Soul Lantern Grimdark Art 5x7 Acrylic Mentor-Grade Collectible,$89.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Acrylic\Photo-Block\MASTER_Acrylic-Grimdark-0034_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Acrylic\Photo-Block\MASTER_Acrylic-Grimdark-0034_Ready_for_Steaming\Cover_Mockup.png,True,True,Stable_Draft_Publish_When_Scheduled
Acrylic-Grimdark-0035,Acrylic,Grimdark,Printify_UI_Mockups8,69f89116b051b8a0e90b9662,,,Twilight Portal Soul Lantern Grimdark 5x7 Acrylic Art Gothic Decor Purple Flame,$89.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Acrylic\Photo-Block\MASTER_Acrylic-Grimdark-0035_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Acrylic\Photo-Block\MASTER_Acrylic-Grimdark-0035_Ready_for_Steaming\Cover_Mockup.png,True,True,Stable_Draft_Publish_When_Scheduled
Acrylic-Grimdark-0036,Acrylic,Grimdark,Printify_UI_Mockups8,69f8918925819cdf3d057e2d,,,Gothic Frost Cathedral Soul Lantern 5x7 Acrylic Display Grimdark Artifact Shelf,$89.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Acrylic\Photo-Block\MASTER_Acrylic-Grimdark-0036_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Acrylic\Photo-Block\MASTER_Acrylic-Grimdark-0036_Ready_for_Steaming\Cover_Mockup.png,True,True,Stable_Draft_Publish_When_Scheduled
Acrylic-Grimdark-0037,Acrylic,Grimdark,Printify_UI_Mockups8,69f892035da263f75f05059e,,,Gothic Onyx Shrine Soul Lantern 5x7 Acrylic Display Grimdark Collectible Shelf,$89.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Acrylic\Photo-Block\MASTER_Acrylic-Grimdark-0037_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Acrylic\Photo-Block\MASTER_Acrylic-Grimdark-0037_Ready_for_Steaming\Cover_Mockup.png,True,True,Stable_Draft_Publish_When_Scheduled
Acrylic-Grimdark-0038,Acrylic,Grimdark,Printify_UI_Mockups4,69f8928b25819cdf3d057ef7,,,Rose Quartz Chapel Soul Lantern Grimdark 5x7 Acrylic Art Gothic Collectible,$89.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Acrylic\Photo-Block\MASTER_Acrylic-Grimdark-0038_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Acrylic\Photo-Block\MASTER_Acrylic-Grimdark-0038_Ready_for_Steaming\Cover_Mockup.png,True,True,Stable_Draft_Publish_When_Scheduled
Acrylic-Grimdark-0039,Acrylic,Grimdark,Printify_UI_Mockups4,69f8931cb051b8a0e90b97c7,,,Sapphire Temple Soul Lantern Grimdark 5x7 Acrylic Display Gothic Artifact Shelf,$89.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Acrylic\Photo-Block\MASTER_Acrylic-Grimdark-0039_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Acrylic\Photo-Block\MASTER_Acrylic-Grimdark-0039_Ready_for_Steaming\Cover_Mockup.png,True,True,Stable_Draft_Publish_When_Scheduled
Acrylic-Grimdark-0040,Acrylic,Grimdark,Printify_UI_Mockups4,69f8937bbe136844f0004b36,,,Silver Moon Gate Soul Lantern Grimdark 5x7 Acrylic Art Gothic Mentor-Grade Gift,$89.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Acrylic\Photo-Block\MASTER_Acrylic-Grimdark-0040_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Acrylic\Photo-Block\MASTER_Acrylic-Grimdark-0040_Ready_for_Steaming\Cover_Mockup.png,True,True,Stable_Draft_Publish_When_Scheduled
Poster-Academia-0017,Poster,Academia,Printify_Published_Mockups8,69f89a94c1f268dee601cb9d,406903730229,https://www.ebay.com/itm/406903730229,Dark Academia Poster 12x18 Magister Torii Study Decor Scholarly Gift Wall Room,$34.99,,,,True,"Magister Torii Study Decor Scholarly Wall Room Dark Academia Wall Art Print, Zen Study Poster, Wabi Sabi Room Decor",Draft_Prepared_Not_Published,C:\AIprojects\openclaw_difi\Output\Poster\Premium-Matte-Vertical\MASTER_Poster-Academia-0017_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Poster\Premium-Matte-Vertical\MASTER_Poster-Academia-0017_Ready_for_Steaming\Cover_Mockup.png,True,True,Etsy_Draft_Prepared
Poster-Academia-0019,Poster,Academia,Printify_Published_Mockups8,69f89b9ca70f06579a00a708,406903744471,https://www.ebay.com/itm/406903744471,Dark Academia Archivist Gateway Poster 12x18 Vintage Study Room Decor Wall Gift,$34.99,,,,True,"Archivist Gateway Study Room Decor Wall Dark Academia Wall Art Print, Zen Study Poster, Wabi Sabi Room Decor",Draft_Prepared_Not_Published,C:\AIprojects\openclaw_difi\Output\Poster\Premium-Matte-Vertical\MASTER_Poster-Academia-0019_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Poster\Premium-Matte-Vertical\MASTER_Poster-Academia-0019_Ready_for_Steaming\Cover_Mockup.png,True,True,Etsy_Draft_Prepared
Poster-Academia-0020,Poster,Academia,Printify_Published_Mockups8,69f89c6f09f3b730240221b8,406903748661,https://www.ebay.com/itm/406903748661,Dark Academia Mentor Threshold Poster 12x18 Intellectual Study Room Decor Wall,$34.99,,,,True,"Mentor Threshold Intellectual Study Room Decor Wall Dark Academia Wall Art Print, Zen Study Poster, Wabi Sabi Room Decor",Draft_Prepared_Not_Published,C:\AIprojects\openclaw_difi\Output\Poster\Premium-Matte-Vertical\MASTER_Poster-Academia-0020_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Poster\Premium-Matte-Vertical\MASTER_Poster-Academia-0020_Ready_for_Steaming\Cover_Mockup.png,True,True,Etsy_Draft_Prepared
Poster-Academia-0021,Poster,Academia,Printify_Published_Mockups8,69f89da69f68ab7cf001f531,406903754696,https://www.ebay.com/itm/406903754696,Dark Academia Celestial Chronometer Archive Sphere 12x18 Poster Study Decor,$34.99,,,,True,"Celestial Chronometer Archive Sphere Study Decor Dark Academia Wall Art Print, Zen Study Poster, Wabi Sabi Room Decor",Draft_Prepared_Not_Published,C:\AIprojects\openclaw_difi\Output\Poster\Premium-Matte-Vertical\MASTER_Poster-Academia-0021_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Poster\Premium-Matte-Vertical\MASTER_Poster-Academia-0021_Ready_for_Steaming\Cover_Mockup.png,True,True,Etsy_Draft_Prepared
Poster-Academia-0022,Poster,Academia,Printify_Published_Mockups8,69f89eac011b67ecf8077844,406903758348,https://www.ebay.com/itm/406903758348,Dark Academia Temporal Reliquary Bell Jar 12x18 Poster Study Decor Wall Library,$34.99,,,,True,"Temporal Reliquary Bell Jar Study Decor Wall Dark Academia Wall Art Print, Zen Study Poster, Wabi Sabi Room Decor",Draft_Prepared_Not_Published,C:\AIprojects\openclaw_difi\Output\Poster\Premium-Matte-Vertical\MASTER_Poster-Academia-0022_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Poster\Premium-Matte-Vertical\MASTER_Poster-Academia-0022_Ready_for_Steaming\Cover_Mockup.png,True,True,Etsy_Draft_Prepared
Poster-Academia-0023,Poster,Academia,Printify_UI_Mockups8,69f89fda2592a8ad8e0f2e79,,,Hermetic Knowledge Lantern Dark Academia Poster 12x18 Library Decor Wall Study,$34.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Poster\Premium-Matte-Vertical\MASTER_Poster-Academia-0023_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Poster\Premium-Matte-Vertical\MASTER_Poster-Academia-0023_Ready_for_Steaming\Cover_Mockup.png,True,True,Stable_Draft_Publish_When_Scheduled
Poster-Academia-0024,Poster,Academia,Printify_UI_Mockups8,69f8a454c1f268dee601d3ad,,,Dark Academia Industrial Library Pressure Chamber Poster 12x18 Vintage Decor,$34.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Poster\Premium-Matte-Vertical\MASTER_Poster-Academia-0024_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Poster\Premium-Matte-Vertical\MASTER_Poster-Academia-0024_Ready_for_Steaming\Cover_Mockup.png,True,True,Stable_Draft_Publish_When_Scheduled
